0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,,20
27/09/2019,ANTIOQUIA,ITAGUI,Viernes,5:30:00,LOS NARANJOS,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,42,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,5360000,,1
27/09/2019,ANTIOQUIA,ITAGUI,Viernes,8:35:00,CAMPAROLA,URBANA,SOBRE ANDEN - VIA PUBLICA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,40,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,5360000,,1
27/09/2019,ANTIOQUIA,MARINILLA,Viernes,15:10:00,SIMONA DUQUE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,43,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5440000,,1
27/09/2019,ANTIOQUIA,MEDELLÍN (CT),Viernes,2:44:00,LA SALLE  C-3,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,5001000,,1
27/09/2019,ANTIOQUIA,SAN LUIS,Viernes,21:30:00,LA TEBAIDA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5660000,,1
27/09/2019,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,Viernes,18:00:00,LA TOLDA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,55,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,SECUNDARIA,5042000,,1
27/09/2019,ANTIOQUIA,TARAZÁ,Viernes,10:30:00,SECTOR TENERIFE,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,42,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,PRIMARIA,5790000,,1
27/09/2019,ANTIOQUIA,TARAZÁ,Viernes,10:30:00,SECTOR TENERIFE,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,43,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5790000,,1
27/09/2019,BOLÍVAR,SANTA CATALINA,Viernes,8:40:00,ARROYO GRANDE SUBESTACION,RURAL,TROCHA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,48,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13673000,,1
27/09/2019,BOYACÁ,CHIQUINQUIRÁ,Viernes,20:10:00,BARRIO LA CONCEPCION,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,39,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,15176000,,1
27/09/2019,CAUCA,CALOTO,Viernes,6:00:00,VDA HUASANO,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,38,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19142000,,1
27/09/2019,CAUCA,CORINTO,Viernes,11:00:00,VDA SAN LUIS,RURAL,LOTE BALDIO,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,19212000,,1
27/09/2019,CAUCA,VILLA RICA,Viernes,22:30:00,SECTOR EL PEAJE,RURAL,CARRETERA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,PASAJERO MOTOCICLETA,26,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19845000,,1
27/09/2019,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,19:15:00,EL RECUERDO SUR E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
27/09/2019,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,4:27:00,EL EDEN E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,50,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
27/09/2019,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,19:12:00,FRANCISCO JOSE DE CALDAS E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,,1
27/09/2019,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,22:41:00,SAN JOSE SPRING E-11,URBANA,PARQUES,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,,1
27/09/2019,META,VILLAVICENCIO (CT),Viernes,1:35:00,CIUDAD PORFIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,50001000,,1
27/09/2019,NARIÑO,SAN ANDRES DE TUMACO,Viernes,19:30:00,CORREGIMIENTO LA GUAYACANA,RURAL,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,15,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,52835000,,1
27/09/2019,NARIÑO,SAN ANDRES DE TUMACO,Viernes,21:35:00,EL MORRITO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,52835000,,1
27/09/2019,NORTE DE SANTANDER,TIBÚ,Viernes,22:00:00,CORREGIMIENTO LA GABARRA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,43,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,54810000,,1
27/09/2019,RISARALDA,DOSQUEBRADAS,Viernes,5:10:00,VDA. EL ESTANQUILLO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,66170000,,1
27/09/2019,TOLIMA,HERVEO,Viernes,8:00:00,LA PLAZUELA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,75,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,73347000,,1
27/09/2019,VALLE,CALI (CT),Viernes,20:20:00,EL POBLADO I E13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,36,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,,1
27/09/2019,VALLE,CALI (CT),Viernes,16:20:00,CAÑAVERAL - BELLA SUIZA E19,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,47,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,,1
27/09/2019,VALLE,CALI (CT),Viernes,22:14:00,CHIMINANGOS II E5,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,,1
27/09/2019,VALLE,CALI (CT),Viernes,4:35:00,EL LIDO E19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,,1
27/09/2019,VALLE,GUADALAJARA DE BUGA,Viernes,16:05:00,SAN ANTONIO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,77,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,76111000,,1
27/09/2019,VALLE,JAMUNDÍ,Viernes,16:10:00,CGTO TIMBA (24-S-01),RURAL,CARRETERA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,PASAJERO MOTOCICLETA,41,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,76364000,,1
28/09/2019,ANTIOQUIA,ITAGUI,Sábado,18:45:00,SAN FERNANDO,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",CONTUNDENTES,A PIE,A PIE,30,FEMENINO,-,-,NO REPORTA,-,-,5360000,,1
28/09/2019,ANTIOQUIA,SEGOVIA,Sábado,17:40:00,SECTOR LA CAÑADA,URBANA,ESTABLECIMIENTO DE COMERCIO,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5736000,,1
28/09/2019,ANTIOQUIA,SEGOVIA,Sábado,17:40:00,SECTOR LA CAÑADA,URBANA,ESTABLECIMIENTO DE COMERCIO,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5736000,,1
28/09/2019,ANTIOQUIA,SEGOVIA,Sábado,17:40:00,SECTOR LA CAÑADA,URBANA,ESTABLECIMIENTO DE COMERCIO,ARMA DE FUEGO,A PIE,A PIE,49,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5736000,,1
28/09/2019,ANTIOQUIA,SEGOVIA,Sábado,1:15:00,LA RASQUIÑA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,42,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5736000,,1
28/09/2019,ANTIOQUIA,SEGOVIA,Sábado,17:15:00,CAMPO ALEGRE,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5736000,,1
28/09/2019,ANTIOQUIA,TOLEDO,Sábado,15:10:00,MENA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,5819000,,1
28/09/2019,ANTIOQUIA,ZARAGOZA,Sábado,11:30:00,QUEBRADONA 1,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,44,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5895000,,1
28/09/2019,ATLÁNTICO,BARRANQUILLA (CT),Sábado,16:40:00,SAN ROQUE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,75,FEMENINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,8001000,,1
28/09/2019,ATLÁNTICO,SOLEDAD,Sábado,15:00:00,NUEVO MILENIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,34,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,8758000,,1
28/09/2019,BOLÍVAR,CARTAGENA (CT),Sábado,2:30:00,SAN PEDRO MARTIR,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,13001000,,1
28/09/2019,BOLÍVAR,CARTAGENA (CT),Sábado,21:10:00,EL POZON,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,13001000,,1
28/09/2019,CAQUETÁ,FLORENCIA (CT),Sábado,11:30:00,EL TIMY,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,18001000,,1
28/09/2019,CAUCA,CAJIBÍO,Sábado,22:00:00,VDA LA FLORIDA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,ANALFABETA,19130000,,1
28/09/2019,CAUCA,MIRANDA,Sábado,20:50:00,VDA LA MUNDA,RURAL,LOTE BALDIO,ARMA DE FUEGO,A PIE,A PIE,53,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,19455000,,1
28/09/2019,CÓRDOBA,CANALETE,Sábado,11:50:00,CGTO CADILLO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,24,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,23090000,,1
28/09/2019,CÓRDOBA,MONTERÍA (CT),Sábado,22:05:00,ALFONSO LOPEZ,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,47,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,23001000,,1
28/09/2019,CÓRDOBA,SAHAGÚN,Sábado,19:00:00,16 DE JUNIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,23660000,,1
28/09/2019,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,14:00:00,BUENA VISTA E-8,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADA,NO REPORTADO,11001000,,1
28/09/2019,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,9:30:00,TIMIZA E-8,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,40,MASCULINO,SOLTERO,-,INDEPENDIENTE,NO REPORTADA,SECUNDARIA,11001000,,1
28/09/2019,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,4:13:00,VILLA NOHORA E-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
28/09/2019,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,9:08:00,SANTA LIBRADA E-5,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADA,SECUNDARIA,11001000,,1
28/09/2019,CUNDINAMARCA,CACHIPAY,Sábado,20:50:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,25123000,,1
28/09/2019,CUNDINAMARCA,VIOTÁ,Sábado,7:40:00,VER. LAS PALMAS,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30,MASCULINO,-,-,NO REPORTA,-,-,25878000,,2
28/09/2019,MAGDALENA,SANTA MARTA (CT),Sábado,11:50:00,CUNDI,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,43,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,NO REPORTADO,47001000,,1
28/09/2019,META,VILLAVICENCIO (CT),Sábado,17:41:00,EL BRILLANTE,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,37,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,50001000,,1
28/09/2019,NARIÑO,CUMBITARA,Sábado,7:10:00,CGTO. PISANDA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,45,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,52233000,,1
28/09/2019,NARIÑO,EL PEÑOL,Sábado,22:29:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,52254000,,1
28/09/2019,NARIÑO,EL TAMBO,Sábado,19:18:00,MENTIDERO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52260000,,1
28/09/2019,NORTE DE SANTANDER,CÚCUTA (CT),Sábado,23:00:00,BARRIO CUNDINAMARCA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,35,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,NO REPORTADO,54001000,,1
28/09/2019,NORTE DE SANTANDER,TIBÚ,Sábado,0:00:00,VEREDA AMBATO,RURAL,CARRETERA,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,-,PRIMARIA,54810000,,1
28/09/2019,NORTE DE SANTANDER,TIBÚ,Sábado,0:00:00,VEREDA AMBATO,RURAL,CARRETERA,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,54810000,,1
28/09/2019,NORTE DE SANTANDER,TIBÚ,Sábado,22:10:00,BARRIO CENTRO,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,SOLTERO,VENEZUELA,INDEPENDIENTE,-,PRIMARIA,54810000,,1
28/09/2019,SANTANDER,PIEDECUESTA,Sábado,1:00:00,EL REFUGIO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,68547000,,1
28/09/2019,SUCRE,SAN ONOFRE,Sábado,14:30:00,CGTO PALO ALTO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,70713000,,1
28/09/2019,SUCRE,TOLÚ VIEJO,Sábado,23:30:00,CGTO. CAÑITO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,70823000,,1
28/09/2019,TOLIMA,FLANDES,Sábado,21:45:00,ESPERANZA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,73275000,,1
28/09/2019,VALLE,CALI (CT),Sábado,4:00:00,SANTA ELENA E10,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76001000,,1
28/09/2019,VALLE,CALI (CT),Sábado,6:14:00,LA INDEPENDENCIA E11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,,1
28/09/2019,VALLE,CALI (CT),Sábado,16:18:00,CANEY E17,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,,1
28/09/2019,VALLE,CALI (CT),Sábado,22:48:00,ALFONSO B. ARAGON E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,,1
28/09/2019,VALLE,CANDELARIA,Sábado,18:33:00,CGTO EL CARMELO,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,50,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,76130000,,1
28/09/2019,VALLE,YUMBO,Sábado,23:55:00,GUACANDA E25,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76892000,,1
29/09/2019,ANTIOQUIA,CONCORDIA,Domingo,21:03:00,PUEBLO RICO,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5209000,,1
29/09/2019,ANTIOQUIA,EL BAGRE,Domingo,20:00:00,PUERTO CLAVER,RURAL,ESTABLECIMIENTO DE COMERCIO,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,39,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5250000,,1
29/09/2019,ANTIOQUIA,JARDÍN,Domingo,6:00:00,SERRANIAS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5364000,,1
29/09/2019,ANTIOQUIA,SANTA BÁRBARA,Domingo,7:00:00,SECTOR LA PRIMERA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5679000,,1
29/09/2019,ANTIOQUIA,SEGOVIA,Domingo,13:50:00,7 DE AGOSTO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5736000,,1
29/09/2019,ANTIOQUIA,TARAZÁ,Domingo,21:00:00,LA CAUCANA,RURAL,ESTABLECIMIENTO DE COMERCIO,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5790000,,1
29/09/2019,ANTIOQUIA,TARAZÁ,Domingo,21:00:00,LA CAUCANA,RURAL,ESTABLECIMIENTO DE COMERCIO,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5790000,,1
29/09/2019,ANTIOQUIA,TARAZÁ,Domingo,20:00:00,LA LINDA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5790000,,1
29/09/2019,ANTIOQUIA,TURBO,Domingo,19:50:00,OBRERO,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,55,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5837000,,1
29/09/2019,ANTIOQUIA,TURBO,Domingo,13:00:00,EL BOSQUE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5837000,,1
29/09/2019,ATLÁNTICO,LURUACO,Domingo,21:20:00,CENTRO,URBANA,ESTADERO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,8421000,,1
29/09/2019,BOLÍVAR,CARTAGENA (CT),Domingo,20:40:00,LA MARIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,38,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13001000,,1
29/09/2019,BOLÍVAR,CARTAGENA (CT),Domingo,9:17:00,LA ESPERANZA,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,75,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13001000,,1
29/09/2019,BOLÍVAR,CLEMENCIA,Domingo,23:30:00,INVASION FRANCO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADA,SECUNDARIA,13222000,,1
29/09/2019,BOLÍVAR,TIQUISIO,Domingo,17:20:00,SECTOR VEREDA ITALIA,RURAL,ZONA SELVÁTICA,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,13810000,,1
29/09/2019,BOYACÁ,SOGAMOSO,Domingo,23:30:00,VEINTE DE JULIO,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,15759000,,1
29/09/2019,CALDAS,ANSERMA,Domingo,6:00:00,EL CARMELO,RURAL,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,68,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,17042000,,1
29/09/2019,CALDAS,MANZANARES,Domingo,20:30:00,VDA LAS MARGARITAS,RURAL,ZONA SELVÁTICA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,17433000,,1
29/09/2019,CAUCA,POPAYÁN (CT),Domingo,3:00:00,SAMUEL SILVERIO BUITRAGO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19001000,,1
29/09/2019,CÓRDOBA,MONTERÍA (CT),Domingo,18:30:00,ALFONSO LOPEZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,23001000,,1
29/09/2019,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,23:00:00,EDUARDO SANTOS E-14,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,52,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
29/09/2019,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2:30:00,GRAN BRITALIA E-8,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,11001000,,1
29/09/2019,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,4:29:00,VERSALLES E-9,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
